Cost Center Code	Legacy Code	School	Address	City	State	Zip Code	Telephone	Fax	Grades	Calendar	Local District	Board District	File Build Date
1703502	7036	Taper Avenue Elementary STEAM Magnet	1824 Taper Ave	San Pedro	CA	90731	310-832-3056	310-548-4485	K- 5	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1703501	7035	Taper Avenue Elementary	1824 Taper Ave	San Pedro	CA	90731	310-832-3056	310-548-4485	K- 5	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1704101	7041	Tarzana Elementary	5726 Topeka Dr	Tarzana	CA	91356	818-881-1424	818-343-4418	K- 5	1 Trk	NW	4-Nick Melvoin	2020-05-14
1598201	5982	Teach Academy of Technologies	10045 S Western Ave	Los Angeles	CA	90047	323-872-0809	323-750-8477	5- 8	Other	XR	1-Dr George J McKenna III	2020-05-14
1245201	2452	TEACH Prep Cunningham & Morris Elem	8505 S Western Av	Los Angeles	CA	90047	323-872-0708	323-351-2330	K- 1	Other	XR	1-Dr George J McKenna III	2020-05-14
1760801	7608	Teach Tech Charter High School	10616 S Western Ave	Los Angeles	CA	90047	323-872-0707	323-287-0051	9-12	Other	XR	1-Dr George J McKenna III	2020-05-14
1706801	7068	Telfair Avenue Elementary	10975 Telfair Ave	Pacoima	CA	91331	818-896-7411	818-834-9582	K- 5	1 Trk	NE	6-Kelly Gonez	2020-05-14
1706802	2284	Telfair Avenue Elementary DL Two-Way Im Spanish	10975 Telfair Ave	Pacoima	CA	91331	818-896-7411	818-834-9582	K- 1	1 Trk	NE	6-Kelly Gonez	2020-05-14
1201501	2015	The Accelerated	4000 S Main St	Los Angeles	CA	90037	323-235-6343	323-235-6346	K- 8	Other	XR	7-Dr Richard A Vladovic	2020-05-14
1759301	7593	The City School	5753 Obama Blvd	Los Angeles	CA	90016	310-273-2489	310-273-2499	6- 8	OTHER	XR	4-Nick Melvoin	2020-05-14
1888301	8883	Henry David Thoreau Continuation High	5429 Quakertown Ave	Woodland Hills	CA	91364	818-340-4395	818-347-4235	9-12	1 Trk	NW	4-Nick Melvoin	2020-05-14
1717801	7178	Toland Way Elementary	4545 Toland Way	Los Angeles	CA	90041	323-255-3142	323-255-0555	K- 6	1 Trk	C	5-Jackie Goldberg	2020-05-14
1719201	7192	Toluca Lake Elementary	4840 Cahuenga Blvd	North Hollywood	CA	91601	818-761-3339	818-761-7197	K- 5	1 Trk	NE	4-Nick Melvoin	2020-05-14
1719801	7198	Topanga Elementary Charter School	22075 Topanga School Rd	Topanga	CA	90290	310-455-3711	310-455-3517	K- 5	1 Trk	W	4-Nick Melvoin	2020-05-14
1720101	7201	Topeka Drive Charter for Advanced Studies	9815 Topeka Dr	Northridge	CA	91324	818-886-2266	818-885-7682	K- 5	1 Trk	NW	3-Scott M Schmerelson	2020-05-14
1860601	8606	Esteban Torres HS - East Los Angeles Performing Arts Magnet	4211 Dozier St	Los Angeles	CA	90063	323-265-6725	323-265-6726	9-12	1 Trk	E	2-Monica Garcia	2020-05-14
1777301	7773	Esteban Torres HS - Engineer & Technology Academy	4211 Dozier St	Los Angeles	CA	90063	323-265-6795	323-265-6796	9-12	1 Trk	E	2-Monica Garcia	2020-05-14
1777501	7775	Esteban Torres HS - Humanitas Academy of Art & Technology	4211 Dozier St	Los Angeles	CA	90063	323-265-6830	323-265-6831	9-12	1 Trk	E	2-Monica Garcia	2020-05-14
1777201	7772	Esteban Torres HS - East Los Angeles Renaissance Academy	4211 Dozier St	Los Angeles	CA	90063	323-265-6760	323-265-6761	9-12	1 Trk	E	2-Monica Garcia	2020-05-14
1777701	7777	Esteban Torres HS - Social Justice Leadership Academy	4211 Dozier St	Los Angeles	CA	90063	323-265-6865	323-265-6866	9-12	1 Trk	E	2-Monica Garcia	2020-05-14
1720501	7205	Towne Avenue Elementary	18924 Towne Ave	Carson	CA	90746	310-329-3505	310-329-3467	K- 5	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1721901	7219	Trinity Street Elementary	3736 Trinity St	Los Angeles	CA	90011	323-232-2358	323-231-2441	2- 5	1 Trk	C	2-Monica Garcia	2020-05-14
1724701	7247	Tulsa Street Elementary	10900 Hayvenhurst Ave	Granada Hills	CA	91344	818-363-5061	818-831-6935	K- 5	1 Trk	NW	3-Scott M Schmerelson	2020-05-14
1726001	7260	Tweedy Elementary	9724 Pinehurst Ave	South Gate	CA	90280	323-568-2828	323-249-1788	K- 5	1 Trk	E	5-Jackie Goldberg	2020-05-14
1726002	2464	Tweedy Elementary DL Two-Way Im Spanish	9724 Pinehurst Ave	South Gate	CA	90280	323-568-2828	323-249-1788	K- K	1 Trk	E	5-Jackie Goldberg	2020-05-14
1735601	7356	Union Avenue Elementary	150 S Burlington Ave	Los Angeles	CA	90057	213-483-1345	213-483-8109	K- 5	1 Trk	C	2-Monica Garcia	2020-05-14
1888601	8886	University High School Charter	11800 Texas Ave	Los Angeles	CA	90025	310-914-3500	310-478-6535	9-12	1 Trk	W	4-Nick Melvoin	2020-05-14
1759701	7597	University Preparatory Value High	1929 W Pico Blvd	Los Angeles	CA	90006	213-382-1223	323-503-1690	9- 9	OTHER	XR	2-Monica Garcia	2020-05-14
1888607	7754	University Charter HS Math/Art/Sci/Tech Magnet	11800 Texas Ave	Los Angeles	CA	90025	310-914-3606	310-478-6535	9-12	1 Trk	W	4-Nick Melvoin	2020-05-14
1737001	7370	Utah Street Elementary	255 Gabriel Garcia Marquez St	Los Angeles	CA	90033	323-261-1171	323-265-2090	K- 8	1 Trk	E	2-Monica Garcia	2020-05-14
1738401	7384	Valerio Street Elementary	15035 Valerio St	Van Nuys	CA	91405	818-785-8683	818-786-8749	K- 5	1 Trk	NE	6-Kelly Gonez	2020-05-14
1889801	8898	Valley Academy of Arts and Sciences	10445 Balboa Blvd	Granada Hills	CA	91344	818-832-7750	818-368-5140	9-12	1 Trk	NW	3-Scott M Schmerelson	2020-05-14
1216501	2165	Valley Charter Elementary School	16514 Nordhoff St	North Hills	CA	91343	818-810-6713	818-810-9667	K- 5	Other	XR	3-Scott M Schmerelson	2020-05-14
1518501	5185	Valley Charter Middle School	14646 Sherman Way	Van Nuys	CA	91405	818-988-9128	818-988-9265	6- 8	Other	XR	6-Kelly Gonez	2020-05-14
1753101	7531	Valley International Prep High	10027 Lurline Ave	Chatsworth	CA	91311	818-306-2136	   -   -    	9-12	Other	XR	3-Scott M Schmerelson	2020-05-14
1739701	7397	Valley View Elementary	6921 Woodrow Wilson Dr	Los Angeles	CA	90068	323-851-0020	323-851-6185	K- 5	1 Trk	W	4-Nick Melvoin	2020-05-14
1758001	7580	Valor Academy Elementary School	17081 Devonshire St	Northridge	CA	91325	818-217-2733	323-987-2423	K- 2	OTHER	XR	3-Scott M Schmerelson	2020-05-14
1762601	7626	Valor Academy High School	9356 Lemona Ave	North Hills	CA	91343	818-934-8910	818-934-8916	9- 9	Other	XR	6-Kelly Gonez	2020-05-14
1516201	5162	Valor Academy Middle School	9034 Burnet Ave	North Hills	CA	91343	818-830-1700	818-830-1799	5- 8	Other	XR	6-Kelly Gonez	2020-05-14
1741901	7419	Van Deene Avenue Elementary	826 W Javelin St	Torrance	CA	90502	310-320-8680	310-782-6537	K- 6	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1742201	7422	Van Gogh Charter	17160 Van Gogh St	Granada Hills	CA	91344	818-360-2141	818-831-9081	K- 5	1 Trk	NW	3-Scott M Schmerelson	2020-05-14
1742501	7425	Van Ness Avenue Elementary	501 N Van Ness Ave	Los Angeles	CA	90004	323-469-0992	323-469-8376	K- 5	1 Trk	W	4-Nick Melvoin	2020-05-14
1743801	7438	Van Nuys Elementary	6464 Sylmar Ave	Van Nuys	CA	91401	818-785-2195	818-782-4173	K- 5	1 Trk	NE	6-Kelly Gonez	2020-05-14
1843401	8434	Van Nuys Middle School	5435 Vesper Ave	Van Nuys	CA	91411	818-267-5900	818-909-7274	6- 8	1 Trk	NE	3-Scott M Schmerelson	2020-05-14
1843402	8435	Van Nuys Middle School STEAM Magnet	5435 Vesper Ave	Van Nuys	CA	91411	818-267-5900	818-909-7274	6- 8	1 Trk	NE	3-Scott M Schmerelson	2020-05-14
1889301	8893	Van Nuys Senior High	6535 Cedros Ave	Van Nuys	CA	91411	818-778-6800	818-781-5181	9-12	1 Trk	NE	6-Kelly Gonez	2020-05-14
1889302	8891	Van Nuys Senior High Medical Magnet	6535 Cedros Ave	Van Nuys	CA	91411	818-778-6800	818-781-5181	9-12	1 Trk	NE	6-Kelly Gonez	2020-05-14
1889304	8894	Van Nuys Senior High Performing Arts Magnet	6535 Cedros Ave	Van Nuys	CA	91411	818-778-6800	818-781-5181	9-12	1 Trk	NE	6-Kelly Gonez	2020-05-14
1889303	8892	Van Nuys Senior High Science/Tech/Math Magnet	6535 Cedros Ave	Van Nuys	CA	91411	818-778-6800	818-781-5181	9-12	1 Trk	NE	6-Kelly Gonez	2020-05-14
1741101	7411	Vanalden Avenue Elementary	19019 Delano St	Reseda	CA	91335	818-342-5131	818-996-5109	K- 5	1 Trk	NW	3-Scott M Schmerelson	2020-05-14
1745201	7452	Vaughn Next Century Learning Center	13330 Vaughn St	San Fernando	CA	91340	818-896-7461	818-834-9036	K-12	Other	XR	6-Kelly Gonez	2020-05-14
1746601	7466	Vena Avenue Elementary	9377 Vena Ave	Arleta	CA	91331	818-896-9551	818-890-7189	K- 5	1 Trk	NE	6-Kelly Gonez	2020-05-14
1746602	7467	Vena Avenue Elementary Gifted Magnet	9377 Vena Ave	Pacoima	CA	91331	818-896-9551	818-890-7189	2- 5	1 Trk	NE	6-Kelly Gonez	2020-05-14
1890701	8907	Venice Senior High	13000 Venice Blvd	Los Angeles	CA	90066	310-577-4200	310-306-3249	9-12	1 Trk	W	4-Nick Melvoin	2020-05-14
1890707	7647	Venice Senior High Science Tech Engineering Medical Math Mag	13000 Venice Blvd	Los Angeles	CA	90066	310-577-4200	310-306-3249	9-12	1 Trk	W	4-Nick Melvoin	2020-05-14
1890702	8911	Venice Senior High World Languages/Global Studies Magnet	13000 Venice Blvd	Los Angeles	CA	90066	310-577-4200	310-306-3249	9-12	1 Trk	W	4-Nick Melvoin	2020-05-14
1891401	8914	Verdugo Hills Senior High	10625 Plainview Ave	Tujunga	CA	91042	818-951-5400	818-352-3577	9-12	1 Trk	NE	6-Kelly Gonez	2020-05-14
1891402	8913	Verdugo Hills SH Science/Tech/Eng/Math/Multimedia Magnet	10625 Plainview Ave	Tujunga	CA	91042	818-951-5400	818-951-5437	9-12	1 Trk	NE	6-Kelly Gonez	2020-05-14
1891408	7648	Verdugo Hills SH Visual and Performing Arts Magnet	10625 Plainview Ave	Tujunga	CA	91042	818-951-5400	818-352-3577	9-12	1 Trk	NE	6-Kelly Gonez	2020-05-14
1747901	7479	Vermont Avenue Elementary	1435 W 27th St	Los Angeles	CA	90007	323-733-2195	323-766-0577	K- 5	1 Trk	C	1-Dr George J McKenna III	2020-05-14
1749301	7493	Vernon City Elementary	2360 E Vernon Ave	Los Angeles	CA	90058	323-582-3727	323-585-9957	K- 6	1 Trk	E	5-Jackie Goldberg	2020-05-14
1750701	7507	Victoria Avenue Elementary	3320 Missouri Ave	South Gate	CA	90280	323-567-1261	323-563-2056	K- 5	1 Trk	E	5-Jackie Goldberg	2020-05-14
1752101	7521	Victory Boulevard Elementary	6315 Radford Ave	North Hollywood	CA	91606	818-761-4676	818-769-2729	K- 5	1 Trk	NE	6-Kelly Gonez	2020-05-14
1752102	2450	Victory Boulevard Elementary STEAM Magnet	6315 Radford Ave	North Hollywood	CA	91606	818-761-4676	818-769-2729	3- 5	1 Trk	NE	6-Kelly Gonez	2020-05-14
1860201	8602	View Park Continuation High	4701 Rodeo Rd	Los Angeles	CA	90016	323-292-0331	323-292-7920	9-12	1 Trk	W	1-Dr George J McKenna III	2020-05-14
1865301	8653	ICEF View Park Preparatory HS	5701 S Crenshaw Blvd	Los Angeles	CA	90043	323-290-6975	888-881-4924	9-12	Other	XR	1-Dr George J McKenna III	2020-05-14
1201601	2016	ICEF View Park Preparatory ES	5311 S Crenshaw Blvd	Los Angeles	CA	90043	323-290-6960	888-317-2844	K- 5	Other	XR	1-Dr George J McKenna III	2020-05-14
1846001	8460	ICEF View Park Preparatory MS	5311 Crenshaw Blvd	Los Angeles	CA	90043	323-290-6970	888-317-2844	6- 8	Other	XR	1-Dr George J McKenna III	2020-05-14
1228301	2283	Village Charter Academy	7357 Jordan Ave	Canoga Park	CA	91303	818-716-2887	818-716-2848	K- 5	Other	XR	3-Scott M Schmerelson	2020-05-14
1753401	7534	Vine Street Elementary	955 N Vine St	Los Angeles	CA	90038	323-469-0877	323-461-7536	K- 6	1 Trk	W	4-Nick Melvoin	2020-05-14
1754801	7548	Vinedale Elementary	10150 La Tuna Canyon Rd	Sun Valley	CA	91352	818-767-0106	818-768-2452	K- 7	1 Trk	NE	6-Kelly Gonez	2020-05-14
1756201	7562	Vintage Elementary Math/Science/Technology Magnet	15848 Stare St	North Hills	CA	91343	818-892-8661	818-830-9456	K- 5	1 Trk	NW	3-Scott M Schmerelson	2020-05-14
1846201	8462	Virgil Middle School	152 N Vermont Ave	Los Angeles	CA	90004	213-368-2800	213-383-8774	6- 8	1 Trk	C	2-Monica Garcia	2020-05-14
1846202	5216	Virgil Middle School Medical & Health Science Magnet	152 N Vermont Ave	Los Angeles	CA	90004	213-368-2800	213-386-8774	6- 8	1 Trk	C	2-Monica Garcia	2020-05-14
1757501	7575	Virginia Road Elementary	2925 Virginia Rd	Los Angeles	CA	90016	323-735-0570	323-735-8224	K- 5	1 Trk	W	1-Dr George J McKenna III	2020-05-14
1598401	5984	Vista Charter Middle School	2900 W Temple St	Los Angeles	CA	90026	213-201-4000	213-201-4302	6- 8	Other	XR	2-Monica Garcia	2020-05-14
1740001	7400	Vista del Valle Dual Language Academy	12441 Bromont Ave	San Fernando	CA	91340	818-838-3860	818-837-1827	K- 5	1 Trk	NE	6-Kelly Gonez	2020-05-14
1740002	2835	Vista del Valle Dual Languange Academy DL Two-Way Im Spanish	12441 Bromont Ave	San Fernando	CA	91340	818-838-3860	818-837-1827	K- 5	1 TRK	NE	6-Kelly Gonez	2020-05-14
1527001	5270	Vista Horizon Global Academy	980 S Hobart Blvd	Los Angeles	CA	90006	213-201-4000	213-201-4302	K- 2	Other	XR	2-Monica Garcia	2020-05-14
1811701	8117	Vista Middle School	15040 Roscoe Blvd	Panorama City	CA	91402	818-901-2727	818-901-2740	6- 8	1 Trk	NE	6-Kelly Gonez	2020-05-14
1811703	5257	Vista Middle School Sports Med/College Prep Magnet	15040 Roscoe Blvd	Panorama City	CA	91402	818-901-2727	818-901-2740	6- 8	1 Trk	NE	6-Kelly Gonez	2020-05-14
1851801	8518	Dr Richard A Vladovic Harbor Teacher Preparation Academy	1111 Figueroa Pl	Wilmington	CA	90744	310-834-3932	310-834-4194	9-12	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1753201	7532	Vox Collegiate of Los Angeles	1100 W Manchester Ave	Los Angeles	CA	90044	323-902-7133	323-570-2910	6- 6	Other	XR	7-Dr Richard A Vladovic	2020-05-14
1758901	7589	Wadsworth Avenue Elementary	981 E 41st St	Los Angeles	CA	90011	323-232-5234	323-233-9612	K- 5	1 Trk	C	5-Jackie Goldberg	2020-05-14
1760301	7603	Walgrove Avenue Elementary	1630 Walgrove Ave	Los Angeles	CA	90066	310-391-7104	310-391-9809	K- 5	1 Trk	W	4-Nick Melvoin	2020-05-14
1464001	4640	Walnut Park Elementary	2642 Olive St	Huntington Park	CA	90255	323-588-3145	323-588-5965	K- 5	1 Trk	E	5-Jackie Goldberg	2020-05-14
1839001	8390	Walnut Park Middle School - Social Justice and Srvice Lrning	7500 Marbrisa Ave	Walnut Park	CA	90255	323-277-2600	323-589-1529	6- 8	1 Trk	E	5-Jackie Goldberg	2020-05-14
1519301	5193	Walnut Park Middle School - Sci Tech Eng and Math Academy	7500 Marbrisa Ave	Walnut Park	CA	90255	323-277-2600	323-589-1529	6- 8	1 Trk	E	5-Jackie Goldberg	2020-05-14
1464002	2293	Walnut Park Elementary DL Two-Way Im Spanish	2642 E Olive St	Huntington Park	CA	90255	323-588-3145	323-588-5965	K- 2	1 Trk	E	5-Jackie Goldberg	2020-05-14
1761601	7616	Warner Avenue Elementary	615 Holmby Ave	Los Angeles	CA	90024	310-475-5893	310-470-5840	K- 5	1 Trk	W	4-Nick Melvoin	2020-05-14
1763001	7630	Washington Primary Center	860 W 112th St	Los Angeles	CA	90044	323-779-7550	323-779-7473	K- 2	1 Trk	S	1-Dr George J McKenna III	2020-05-14
1763002	2427	Washington Primary Center DL Two-Way Im Spanish	860 W 112th St	Los Angeles	CA	90044	323-779-7550	323-779-7473	K- 1	1 Trk	S	1-Dr George J McKenna III	2020-05-14
1892801	8928	George Washington Preparatory Senior High	10860 S Denker Ave	Los Angeles	CA	90047	323-418-4000	323-754-3517	9-12	1 Trk	W	1-Dr George J McKenna III	2020-05-14
1892803	8927	George Washington Preparatory Senior High STEAM Magnet	10860 S Denker Ave	Los Angeles	CA	90047	323-820-6230	323-754-3517	9-12	1 Trk	W	1-Dr George J McKenna III	2020-05-14
1516501	5165	Watts Learning Center Charter Middle School	8800 S San Pedro St	Los Angeles	CA	90003	323-565-4800	323-750-5051	6- 8	Other	XR	7-Dr Richard A Vladovic	2020-05-14
1762001	7620	Watts Learning Center School	310 W 95th St	Los Angeles	CA	90003	323-754-9900	323-242-3907	K- 5	Other	XR	7-Dr Richard A Vladovic	2020-05-14
1848101	8481	Daniel Webster Middle School	11330 W Graham Pl	Los Angeles	CA	90064	310-235-4600	310-477-0146	6- 8	1 Trk	W	4-Nick Melvoin	2020-05-14
1848102	5239	Daniel Webster Middle School STEAM Magnet	11330 W Graham Pl	Los Angeles	CA	90064	310-235-4600	310-477-0146	6- 8	1 Trk	W	4-Nick Melvoin	2020-05-14
1715101	7151	Lenicia B Weemes Elementary	1260 W 36th Pl	Los Angeles	CA	90007	323-733-9186	323-732-3973	K- 5	1 Trk	C	1-Dr George J McKenna III	2020-05-14
1763401	7634	Weigand Avenue Elementary	10401 Weigand Ave	Los Angeles	CA	90002	323-567-9606	323-564-2916	K- 5	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1763701	7637	Welby Way Charter Elementary and Gifted-High Ability Magnet	23456 Welby Way	West Hills	CA	91307	818-348-1975	818-704-8726	K- 5	1 Trk	NW	3-Scott M Schmerelson	2020-05-14
1763702	7638	Welby Way Charter Elementary Gifted Magnet	23456 Welby Way	West Hills	CA	91307	818-348-1975	818-704-8726	1- 5	1 Trk	NW	3-Scott M Schmerelson	2020-05-14
1894310	7696	Westchester Enriched Sciences Magnets-Envrnmntl Ntrl Sci Eng	7400 W Manchester Ave	Los Angeles	CA	90045	310-338-2400	310-410-1067	9-12	1 Trk	W	4-Nick Melvoin	2020-05-14
1894309	7695	Westchester Enriched Sciences Magnets-G/HG/HA STEAM Magnet	7400 W Manchester Ave	Los Angeles	CA	90045	310-338-2400	310-410-1067	9-12	1 Trk	W	4-Nick Melvoin	2020-05-14
1894301	8943	Westchester Enriched Sciences Magnets-Health/Sports Med Mag	7400 W Manchester Ave	Los Angeles	CA	90045	310-338-2400	310-410-1067	9-12	1 Trk	W	4-Nick Melvoin	2020-05-14
1874801	8748	West Adams Preparatory Senior High	1500 W Washington Bl	Los Angeles	CA	90007	323-373-2500	323-373-2518	9-12	1 Trk	C	2-Monica Garcia	2020-05-14
1874802	7549	West Adams Prep Senior High Firefighter Academy Magnet	1500 W Washington Bl	Los Angeles	CA	90007	323-373-2500	323-373-2518	9- 9	1 Trk	C	2-Monica Garcia	2020-05-14
1874803	7558	West Adams Prep Senior High Police Academy Magnet	1500 W Washington Bl	Los Angeles	CA	90007	323-373-2500	323-373-2518	9-10	1 Trk	C	2-Monica Garcia	2020-05-14
1764401	7644	West Athens Elementary	1110 W 119th St	Los Angeles	CA	90044	323-756-9114	323-418-8467	K- 5	1 Trk	W	1-Dr George J McKenna III	2020-05-14
1764901	7649	West Hollywood Elementary	970 N Hammond St	West Hollywood	CA	90069	310-274-5313	310-858-8139	K- 5	1 Trk	W	4-Nick Melvoin	2020-05-14
1765401	7654	West Vernon Avenue Elementary	4312 S Grand Ave	Los Angeles	CA	90037	323-232-4218	323-232-7801	K- 5	1 Trk	C	7-Dr Richard A Vladovic	2020-05-14
1767101	7671	Western Avenue Tech/Eng/Comm/Hum Magnet	1724 W 53rd St	Los Angeles	CA	90062	323-295-3261	323-295-4809	K- 6	1 Trk	W	1-Dr George J McKenna III	2020-05-14
1769901	7699	Westminster Avenue Elementary Math/Tech/Env Studies Magnet	1010 Abbot Kinney Blvd	Venice	CA	90291	310-392-3041	310-392-6506	K- 5	1 Trk	W	4-Nick Melvoin	2020-05-14
1771201	7712	Westport Heights Elementary	6011 W 79th St	Los Angeles	CA	90045	310-645-5611	310-645-4258	K- 5	1 Trk	W	4-Nick Melvoin	2020-05-14
1331101	3311	Westside Global Awareness Magnet	104 Anchorage St	Marina Del Rey	CA	90292	310-821-2039	310-306-9730	K- 8	1 Trk	W	4-Nick Melvoin	2020-05-14
1774001	7740	Westwood Charter Elementary	2050 Selby Ave	Los Angeles	CA	90025	310-474-7788	310-475-1295	K- 5	1 Trk	W	4-Nick Melvoin	2020-05-14
1254201	2542	Charles White Elementary School	2401 Wilshire Blvd	Los Angeles	CA	90057	213-487-9172	213-487-9177	1- 5	1 Trk	C	2-Monica Garcia	2020-05-14
1254202	2344	White Elementary Visual Arts Magnet	2401 Wilshire Blvd	Los Angeles	CA	90057	213-487-9172	213-487-9177	1- 3	1 Trk	C	2-Monica Garcia	2020-05-14
1848701	8487	Stephen M White Middle School	22102 S Figueroa St	Carson	CA	90745	310-783-4900	310-782-8954	6- 8	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1848702	5229	Stephen M White Middle School STEAM Magnet	22102 S Figueroa St	Carson	CA	90745	310-783-4900	310-782-8954	6- 8	1 TRK	S	7-Dr Richard A Vladovic	2020-05-14
1776701	7767	White Point Elementary	1410 Silvius Ave	San Pedro	CA	90731	310-833-5232	310-514-8726	K- 5	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1862301	8623	Whitman Continuation High	7795 Rosewood Ave	Los Angeles	CA	90036	323-651-0645	323-653-9214	9-12	1 Trk	W	4-Nick Melvoin	2020-05-14
1191401	1914	Joseph Pomeroy Widney Career Preparatory & Transition Center	2302 S Gramercy Pl	Los Angeles	CA	90018	323-731-8633	323-734-8048	10-12	1 Trk	C	1-Dr George J McKenna III	2020-05-14
1777401	7774	Wilbur Charter for Enriched Academics	5213 Crebs Ave	Tarzana	CA	91356	818-345-1090	818-881-8128	K- 5	1 Trk	NW	4-Nick Melvoin	2020-05-14
1195701	1957	Ernest P Willenberg Special Education Center	308 Weymouth Ave	San Pedro	CA	90732	310-548-1371	310-832-5791	6-12	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1230901	2309	Willow Elementary	2777 Willow Pl	South Gate	CA	90280	323-568-5760	323-567-2369	K- 5	1 Trk	E	5-Jackie Goldberg	2020-05-14
1230902	2770	Willow Elementary DL Two-Way Im Spanish	2777 Willow Pl	South Gate	CA	90280	323-568-5760	323-567-2369	K- 5	1 TRK	E	5-Jackie Goldberg	2020-05-14
1778101	7781	Wilmington Park Elementary	1140 Mahar Ave	Wilmington	CA	90744	310-518-7460	310-830-8716	K- 5	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1849001	8490	Wilmington Middle School STEAM Magnet	1700 Gulf Ave	Wilmington	CA	90744	310-847-1500	310-549-5307	6- 8	1 Trk	S	7-Dr Richard A Vladovic	2020-05-14
1779501	7795	Wilshire Crest Elementary	5241 W Olympic Blvd	Los Angeles	CA	90036	323-938-5291	323-933-1481	K- 5	1 Trk	W	1-Dr George J McKenna III	2020-05-14
1779502	2428	Wilshire Crest Elementary DL Two-Way Im Spanish	5241 W Olympic Blvd	Los Angeles	CA	90036	323-938-5291	323-993-1481	K- 1	1 Trk	W	1-Dr George J McKenna III	2020-05-14
1261901	2619	Wilshire Park Elementary School	4063 Ingraham St	Los Angeles	CA	90005	213-739-4760	213-381-6178	K- 5	1 Trk	W	2-Monica Garcia	2020-05-14
1861801	8618	Woodrow Wilson Senior High	4500 Multnomah St	Los Angeles	CA	90032	323-276-1600	323-223-7936	9-12	1 Trk	E	2-Monica Garcia	2020-05-14
1861803	8619	Woodrow Wilson Senior High Administrative Law Magnet	4500 Multnomah St	Los Angeles	CA	90032	323-276-1600	323-223-7936	9-12	1 Trk	E	2-Monica Garcia	2020-05-14
1861810	7601	Woodrow Wilson Senior High Firefighter Magnet	4500 Multnomah St	Los Angeles	CA	90032	323-276-1600	323-223-7936	9-12	1 TRK	E	2-Monica Garcia	2020-05-14
1861802	8613	Woodrow Wilson Senior High Police Academy Magnet	4500 Multnomah St	Los Angeles	CA	90032	323-276-1600	323-223-7936	9-12	1 Trk	E	2-Monica Garcia	2020-05-14
1780801	7808	Wilton Place Elementary	745 S Wilton Pl	Los Angeles	CA	90005	213-389-1181	213-387-5192	K- 5	1 Trk	W	2-Monica Garcia	2020-05-14
1780803	2840	Wilton Place Elementary DL Two-Way Im Korean	745 S Wilton Pl	Los Angeles	CA	90005	213-389-1181	213-387-5192	K- 5	1 TRK	W	2-Monica Garcia	2020-05-14
1780802	2839	Wilton Place Elementary DL Two-Way Im Spanish	745 S Wilton Pl	Los Angeles	CA	90005	213-389-1181	213-387-5192	K- 5	1 TRK	W	2-Monica Garcia	2020-05-14
1782201	7822	Windsor Hills Elementary Math/Science Aerospace Magnet	5215 Overdale Dr	Los Angeles	CA	90043	323-293-6251	323-293-2021	K- 5	1 Trk	W	1-Dr George J McKenna III	2020-05-14
